district,accident,time,place,lat,lng
3101147201500000,dead,2015-1-14 17:30:00,嘉行公路进施钱路南约1000米,31.424787,121.252936
3101206201400170,dead,2014-11-24 15:40:00,林海公路进上塑路北约100米,31.086219,121.557438
3101148201400180,dead,2014-12-28 17:36:00,徐曹路开源路东约20米,31.4266322,121.2912476
3101133201500040,hurt,2015-3-3 15:20:00,铁山路进水产路南约900米,31.3802788,121.4593285
3101156201400500,dead,2014-11-10 23:50:00,华夏西路进康杉路西约80米,31.149858,121.514515
3101139201400190,dead,2014-11-8 18:33:00,其他路洋桥村沈家宅,31.230416,121.473701
3101141201500010,dead,2015-2-4 14:45:00,沪嘉高速东侧23公里km约800米,31.3102331,121.3045966
3101176201500000,dead,2015-1-1 17:38:00,大叶公路出车亭公路东约850米,31.230416,121.473701
3101179201500020,hurt,2015-1-18 12:23:00,松卫北路进塔闵公路北约80米,30.9652022,121.2644375
3101154201400450,dead,2014-10-14 0:43:00,上海绕城高速外侧54.6km约10米,31.3026409,121.6434811
3101122201400260,dead,2014-10-25 4:57:00,七莘路中谊路西约0米,31.142054,121.35905
3101156201400530,dead,2014-11-29 15:17:00,金海路顾唐路东约2米,31.265452,121.65667
3101139201400220,hurt,2014-12-29 16:30:00,长江南路进淞塘路东约200米,31.331957,121.491485
3101138201400220,hurt,2014-12-29 20:50:00,淞宝路淞青路西约0米,31.391725,121.500745
3101145201400180,dead,2014-12-25 16:45:00,宝安公路宝中路东约1米,31.369566,121.430981
3101171201500010,hurt,2015-1-14 0:05:00,南乐路出新车公路西约200米,31.0189315,121.283915
3101132201400230,dead,2014-12-31 5:21:00,金石路潘泾路路口,31.460984,121.349314
3101182201500020,dead,2015-1-26 10:15:00,华重公路进嘉松中路西约100米,31.230416,121.473701
3101055201400040,dead,2014-12-27 20:06:00,长宁路中山西路南约5米,31.217418,121.413088
3101072201400090,dead,2014-10-30 20:38:00,交通路进中山北路西约100米,31.2596733,121.4222927
3101137201400180,dead,2014-10-24 21:25:00,沪太公路曹新公路路口,31.230416,121.473701
3101150201500020,dead,2015-1-15 16:42:00,高木桥路进孙环路东约1米,31.1831641,121.6329326
3101174201500040,hurt,2015-1-24 14:57:00,叶家公路出沪松公路东约100米,31.230416,121.473701
3101157201400530,dead,2014-11-30 11:40:00,老芦公路出塘北路北约500米,30.993092,121.867058
3101126201400260,hurt,2014-10-26 9:45:00,立跃路万芳路东约10米,31.0922451,121.520688
3101178201400180,dead,2014-11-21 20:15:00,莘松路出场西路东约300米,31.0984783,121.3540084
3101205201400110,dead,2014-9-17 11:10:00,平庄东路沿钱公路东约3米,30.8956538,121.6612324
3101202201400130,dead,2014-10-4 14:10:00,平庄东路奉柘公路西约200米,30.8956538,121.6612324
3101051201400030,dead,2014-10-29 18:09:00,华山路出江苏路南约200米,31.222012,121.444205
3101131201400200,dead,2014-12-1 14:07:00,外环高速内侧85km约100米,31.1362846,121.5220557
3101141201400180,dead,2014-12-24 20:45:00,北大街进温宿路北约500米,31.388181,121.24789
3101159201400550,dead,2014-12-12 6:12:00,东川公路金海路东南约15米,31.230416,121.473701
3102303201400150,dead,2014-12-26 6:00:00,团城公路进新申公路东约300米,31.230416,121.473701
3102301201400110,hurt,2014-10-6 19:10:00,陈海公路堡镇北路南约15米,31.230416,121.473701
3101158201400460,dead,2014-10-18 16:25:00,川南奉公路出下盐路北约400米,31.250033,121.455711
3101151201400520,dead,2014-11-26 15:42:00,其他路康桥镇锦绣华都小区,31.230416,121.473701
3101154201500000,dead,2015-1-1 3:05:00,华夏东路出凌空路东约150米,31.196675,121.681065
3101184201400530,dead,2014-12-13 2:14:00,华青南路出沪青平公路北约300米,31.1457817,121.1342927
3101178201500020,hurt,2015-1-14 16:58:00,荣乐东路东兴路南约10米,31.0209774,121.269324
3101173201500050,dead,2015-3-16 7:14:00,荣乐东路松卫北路东南约15米,31.0209774,121.269324
3101139201400170,hurt,2014-10-19 16:00:00,水产路进同泰北路西约200米,31.381302,121.488242
3101148201400140,dead,2014-10-31 2:50:00,沈海高速东侧1271.3km约1米,30.9851542,121.2972822
3101154201400520,dead,2014-11-21 22:09:00,外环高速内侧14km约700米,31.1362846,121.5220557
3101158201500030,dead,2015-1-27 21:00:00,申嘉湖高速南侧27.3km约30米,31.0382072,121.4123691
3101122201500000,dead,2015-1-7 21:00:00,沪闵路灯辉路北约50米,31.031025,121.415283
3101013201400020,hurt,2014-9-11 16:05:00,南京东路西藏中路南约0米,31.2340207,121.4748821
3101153201400420,dead,2014-9-24 23:10:00,申嘉湖高速南侧22.8km约50米,31.0382072,121.4123691
3101135201400190,dead,2014-11-14 11:14:00,新川沙路潘泾路东约1米,31.476159,121.340573
3101136201400190,dead,2014-11-5 11:36:00,平遥路沪太路东约1米,31.230416,121.473701
3101173201500020,hurt,2015-1-13 18:30:00,广富林东路出中凯路西约100米,31.0523362,121.2685158
3101175201400200,hurt,2014-12-30 14:50:00,沪松公路广富林路东北约15米,31.145199,121.3309478
3101170201400190,hurt,2014-12-9 6:24:00,古楼公路出嘉松南路东约50米,31.230416,121.473701
3101158201500010,dead,2015-1-6 18:02:00,川沙路进民春路南约400米,31.275267,121.669985
3101141201400170,dead,2014-12-13 7:55:00,丰华公路丰庄西路西约300米,31.230416,121.473701
3101081201400040,hurt,2014-9-26 5:35:00,共和新路永和路北约1米,31.288517,121.450876
3101188201500010,dead,2015-1-17 1:55:00,沪渝高速南侧25km约600米,31.1353083,121.1331113
3101201201400180,dead,2014-11-30 20:37:00,大叶公路东侧30km约100米,31.230416,121.473701
3101150201400580,dead,2014-12-24 13:42:00,高科东路齐爱路东约1米,31.2271503,121.7405729
3101173201400170,dead,2014-11-8 6:00:00,青昆公路出青天路南约50米,31.230416,121.473701
3101127201400250,dead,2014-10-19 23:49:00,纪翟路朱建路东南约10米,31.2252578,121.2794748
3101073201500000,dead,2015-1-15 0:45:00,真南路水厂路东约0米,31.2893009,121.3524889
3101209201400190,dead,2014-12-18 18:20:00,航塘公路进南奉公路南约700米,30.919526,121.607671
3101185201400520,dead,2014-12-5 5:30:00,白石公路老白石公路南约10米,31.256897,121.110435
3101153201400560,dead,2014-12-20 10:50:00,老芦公路港北路口,30.993092,121.867058
3101140201400150,dead,2014-11-8 17:15:00,墨玉路进昌吉路北约150米,31.2997824,121.163093
3101154201400440,dead,2014-10-9 20:09:00,港城路出江泉路东约10米,31.352999,121.574654
3101163201400120,dead,2014-12-1 9:35:00,亭卫公路红旗东路东约1米,30.8831349,121.327633
3101157201400460,dead,2014-10-19 22:23:00,浦星公路出红临路北约300米,30.9916638,121.5146584
3101147201400150,dead,2014-11-4 22:28:00,外环高速外侧75.7km约1米,31.1362846,121.5220557
3101129201500050,hurt,2015-3-29 22:47:00,漕宝路莲花路西约5米,31.160246,121.394328
3101132201500020,hurt,2015-1-19 8:25:00,沪太公路顾太路路口,31.230416,121.473701
3101138201400140,dead,2014-8-27 6:32:00,江杨南路呼兰路东约1米,31.349524,121.461834
3101170201400210,dead,2014-12-15 15:43:00,松卫北路进泖亭路北约10米,31.250033,121.455711
3101174201400180,dead,2014-12-1 23:34:00,长兴路进沪松公路东约20米,31.065334,121.275427
3101154201500010,dead,2015-1-8 20:30:00,济阳路进三航路北约500米,31.150947,121.486275
3101159201500110,dead,2015-4-1 21:55:00,外环高速东侧30km约1米,31.1362846,121.5220557
3101127201500010,hurt,2015-1-27 22:30:00,景谷路华宁路东约0米,31.011731,121.39569
3101179201500010,hurt,2015-1-13 7:05:00,荣乐东路出方塔北路东约100米,31.0209774,121.269324
3101148201400170,dead,2014-12-15 16:34:00,银翔路槎溪路东约1米,31.289307,121.320521
3101090201400030,dead,2014-11-22 18:50:00,霍山路大连路南约00米,31.230416,121.473701
3101189201500010,dead,2015-1-16 14:00:00,沈太路进沈砖公路南约4000米,31.230416,121.473701
3101129201500000,dead,2015-1-8 7:25:00,虹梅南路进澄江路南约500米,31.0836099,121.4390023
3102306201400120,dead,2014-11-1 17:40:00,北沿公路进港沿公路东约1000米,31.611031,121.680259
3101154201400520,dead,2014-11-23 9:15:00,大治河路进英墩路西约800米,31.0083346,121.7918706
3101094201400040,dead,2014-12-13 1:07:00,汶水东路出逸仙路西约100米,31.290229,121.4755107
3101148201400160,dead,2014-12-4 4:10:00,泽普路进墨玉路西约200米,31.291564,121.162062
3101127201400290,dead,2014-11-24 18:52:00,银春路沪闵路西约600米,31.027471,121.395542
3101169201400120,dead,2014-12-2 6:29:00,漕廊公路进张溪路东约1米,30.791859,121.286517
3102302201400120,dead,2014-11-8 7:00:00,其他路港沿镇惠中村,31.230416,121.473701
3101205201400160,dead,2014-11-5 7:12:00,环城南路通阳路东约1米,30.902271,121.450527
3101158201500080,dead,2015-3-17 9:08:00,高桥江东路进草高公路西约150米,31.3634615,121.5493078
3101176201400190,dead,2014-12-10 13:27:00,沈海高速西侧1314km约47米,30.9851542,121.2972822
3101134201400210,damage,2014-12-26 8:10:00,泰和路同济路路口东侧约200米处,31.374497,121.494742
3101180201400500,dead,2014-11-20 21:30:00,崧泽大道赵重公路北约5米,31.17499,121.195265
3101134201400210,dead,2014-12-29 13:58:00,联杨路进长联路南约100米,31.3765007,121.3396603
3101148201400150,dead,2014-11-14 6:47:00,恒飞路百安公路西约500米,31.3637025,121.1587535
3101157201400530,dead,2014-11-30 22:30:00,世纪大道出商城路东约33米,31.228998,121.526814
3101149201400170,hurt,2014-12-20 17:39:00,宝钱公路嘉唐公路东约500米,31.230416,121.473701
3101159201400560,dead,2014-12-20 5:50:00,三宣公路进南团公路西约2000米,30.994337,121.752202
3101131201400190,hurt,2014-11-14 7:20:00,宝安公路进菊泉街东约50米,31.369566,121.430981
3101177201500020,hurt,2015-1-11 16:10:00,洞薛路进洞薛路洞西路东约2米,31.0816988,121.2559356
3101137201500030,dead,2015-2-7 12:13:00,军工路出淞军路西约300米,31.3180495,121.5450718
3101142201400130,dead,2014-9-23 16:55:00,和静路22弄7号门前东西向小路,31.3013607,121.1859711
3101179201400190,hurt,2014-12-4 5:30:00,易富路进九新公路西约200米,31.1120481,121.3177513
3101138201400220,damage,2014-12-30 9:40:00,沪太公路石太路东约10米,31.230416,121.473701
3101186201500030,dead,2015-2-5 19:58:00,沈海高速西侧1282km约700米,30.9851542,121.2972822
3101155201500060,dead,2015-2-12 9:43:00,康新公路周邓公路东约10米,31.046448,121.638948
3101153201500040,dead,2015-1-30 13:04:00,华夏中路罗山路东约30米,31.230416,121.473701
3101200201500020,dead,2015-2-23 13:10:00,团青公路奉村路东约1米,31.230416,121.473701
3101128201500050,dead,2015-3-30 11:40:00,虹梅南路外环高速东约0米,31.0836099,121.4390023
3101129201500040,hurt,2015-3-23 6:30:00,立跃路浦秀路北约0米,31.0922451,121.520688
3101101201500000,dead,2015-1-7 17:40:00,中山北二路四平路东约5米,31.284599,121.512243
3101201201500020,dead,2015-2-15 6:03:00,港文路海杰路东约100米,30.9047406,121.7531947
3101155201500140,dead,2015-4-25 11:40:00,高桥江东路出凌江路南约200米,31.3634615,121.5493078
3101094201500000,hurt,2015-2-28 6:11:00,周家嘴路出通州路东约20米,31.2717837,121.5227744
3101155201500070,dead,2015-3-1 19:15:00,花木路出锦绣路东约30米,31.211435,121.562801
3101151201500040,dead,2015-1-29 22:30:00,南团公路出南芦公路北约500米,31.230416,121.473701
3101201201500030,dead,2015-3-11 9:20:00,奉柘公路进沪杭公路东约1000米,30.831975,121.484473
3101123201500010,hurt,2015-1-26 13:43:00,立跃路浦秀路西约0米,31.0922451,121.520688
3101134201400150,dead,2014-9-15 6:00:00,泰和路江杨北路东约1米,31.362292,121.45472
3101156201500110,dead,2015-4-7 8:05:00,沪芦高速南侧60.9km约50米,30.9105631,121.8386801
3101179201500110,damage,2015-4-29 16:39:00,民益路新效路西约2米,31.250033,121.455711
3101158201500020,dead,2015-1-16 20:43:00,沪芦高速临港服务区北侧加油站,30.9105631,121.8386801
3101041201500010,dead,2015-4-12 18:30:00,中山南二路出天钥桥路西约200米,31.1861009,121.4529021
3101121201500050,hurt,2015-3-23 18:10:00,北青公路进金光路西约800米,31.185918,121.119318
3101137201500040,hurt,2015-2-28 13:00:00,石太路钱陆路东约1米,31.449586,121.388181
3101175201500070,hurt,2015-4-1 19:39:00,泗砖南路进长兴东路南约400米,31.0793729,121.2870637
3101132201500030,hurt,2015-2-10 14:10:00,祁连山路丰翔路北约0米,31.308005,121.380898
3101140201500040,dead,2015-4-14 13:30:00,上海绕城高速东侧173km约800米,31.3026409,121.6434811
3101153201500090,dead,2015-3-22 18:53:00,高桥江东路出凌高路南约80米,31.3634615,121.5493078
3101179201500050,hurt,2015-3-1 13:30:00,千新公路出九江公路北约2米,31.094675,121.174151
3101157201500110,dead,2015-4-1 20:14:00,世纪大道进商城路西约10米,31.228998,121.526814
3101120201500060,hurt,2015-4-22 15:10:00,华翔路进天山西路北约60米,31.1982723,121.3076044
3101131201500010,hurt,2015-1-15 22:02:00,泉临路长临路东约1米,31.3238292,121.437426
3101157201500120,dead,2015-4-12 11:15:00,南芦公路188弄158号上海成农饲料厂东门口,31.230416,121.473701
3101086201500010,dead,2015-3-21 13:41:00,长临路共康路东约5米,31.321295,121.436385
3101176201500100,hurt,2015-4-19 21:56:00,九新公路进中心路南约20米,31.084901,121.316941
3101180201500050,dead,2015-3-1 20:25:00,练西公路进老朱枫公路西约300米,31.230416,121.473701
3101182201500060,dead,2015-3-12 20:17:00,华青北路天辰路南约10米,31.230416,121.473701
3101150201500100,dead,2015-3-27 14:35:00,上南路外环高速东约5米,31.1375429,121.5310502
3101079201500020,dead,2015-2-28 5:19:00,武宁路大渡河路东南约10米,31.2453754,121.4080024
3101090201500010,hurt,2015-4-17 22:01:00,海伦西路进四川北路西约100米,31.2595273,121.4827633
3101123201500040,hurt,2015-3-18 14:16:00,剑川路龙吴路西北约5米,31.042479,121.469459
3101139201500030,dead,2015-2-7 14:35:00,外环隧道内侧1km约500米,31.3769265,121.5039685
3101125201500030,hurt,2015-3-14 20:52:00,虹梅南路出莘朱路南约30米,31.0836099,121.4390023
3101174201500080,dead,2015-4-3 21:45:00,新松江路出辰塔路西约25米,31.0388408,121.2089604
3101141201500020,dead,2015-2-14 16:20:00,思义路浏翔公路西南约5米,31.3363888,121.3183835
3101158201500060,dead,2015-2-25 9:25:00,申港大道环湖西三路东约5米,30.896783,121.916728
3101177201500030,hurt,2015-1-23 12:32:00,泖亭路荣福路东南约10米,30.9958484,121.2818727
3101088201500010,hurt,2015-2-16 19:00:00,中兴路大统路东约3米,31.524001,121.758143
3101083201400040,hurt,2014-12-24 20:05:00,宝山路出西华路北约5米,31.251571,121.476368
3101134201500090,hurt,2015-4-26 11:50:00,罗北路钱陆路东约1米,31.446061,121.363341
3101176201500060,damage,2015-3-23 11:45:00,叶新公路张米公路西南约2米,31.230416,121.473701
3101158201500110,dead,2015-4-6 7:41:00,浦明路出塘桥新路北约200米,31.250033,121.455711
3101120201500040,hurt,2015-3-18 22:06:00,三鲁公路江文路北约100米,31.230416,121.473701
3101134201500060,hurt,2015-4-1 7:15:00,南大路南陈路东约200米,31.3001794,121.3847641
3101124201500040,hurt,2015-3-20 5:45:00,光中路中春路南约1米,31.230416,121.473701
3101142201500020,dead,2015-3-6 16:50:00,刘石路进大治路北约300米,31.230416,121.473701
3101176201500070,hurt,2015-3-30 12:32:00,刘五公路古楼公路北约15米,31.230416,121.473701
3101121201500040,dead,2015-3-18 5:22:00,沪闵路金都路东约00米,31.082995,121.393063
3103017201500000,damage,2015-4-28 22:50:00,中环高架外侧ZW0076约0米,31.154459,121.5305417
3101171201500070,hurt,2015-3-16 18:34:00,梅家浜路进谷阳北路东约200米,31.0516993,121.2405617
3101153201500040,dead,2015-2-3 10:06:00,高科中路芳春路南约1米,31.204786,121.639602
3101202201400190,dead,2014-12-8 16:30:00,金闸公路南侧1km前约100米,31.230416,121.473701
3101204201400200,hurt,2014-12-20 23:23:00,南奉公路进上海绕城高速内侧奉城上匝道东约100米,30.924118,121.575785
3101159201500060,dead,2015-2-12 9:20:00,洲海路华东路东约1米,31.230416,121.473701
3101146201500040,dead,2015-4-6 18:45:00,塔城路梅园路西约150米,31.378404,121.245917
3101200201400200,dead,2014-12-30 3:45:00,环城西路进西闸公路西约500米,31.230416,121.473701
3102307201400150,dead,2014-12-25 11:57:00,乔松路出绿海路东约100米,31.628661,121.4293229
3101150201500020,dead,2015-1-14 4:40:00,川桥路出金豫路西约100米,31.230416,121.473701
3101132201500080,hurt,2015-4-16 13:30:00,沪太路朗枫路北约500米,31.3003082,121.4138162
3101177201500040,dead,2015-2-8 23:00:00,松蒸公路进彭丰路西约20米,31.250033,121.455711
3101156201500130,dead,2015-4-22 1:19:00,施新路施湾三路东约1米,31.1488843,121.7617453
3101185201500030,dead,2015-2-2 19:20:00,外青松公路崧泽大道北约5米,31.150688,121.126879
3101142201500040,dead,2015-4-2 10:16:00,百安公路进宝钱公路南约500米,31.379592,121.151653
3101133201400220,damage,2014-12-29 20:00:00,上海绕城高速内侧208km约500米,31.3026409,121.6434811
3101151201500000,dead,2015-1-3 13:41:00,杨高北路秋霞路东约1米,31.336925,121.592025
3101159201500080,dead,2015-3-11 19:12:00,杨高北路草高支路东约1米,31.280093,121.603247
3101201201500050,dead,2015-4-15 6:33:00,奉柘公路金海公路东约2米,30.831975,121.484473
3101132201500030,damage,2015-2-10 20:30:00,牡丹江路出海江三路北约20米,31.3967969,121.4863515
3101155201500150,dead,2015-4-29 15:00:00,张杨北路衡安路东约1米,31.320609,121.589316
3101077201500020,dead,2015-3-9 1:36:00,岚皋路岚皋西路北约0米,31.247675,121.422702
3101179201500050,hurt,2015-3-5 13:35:00,荣乐西路三新路东约2米,31.0163416,121.1984382
3101084201500020,dead,2015-4-13 10:10:00,中山北路出共和新路西约150米,31.258777,121.459242
3101041201500000,dead,2015-1-28 13:30:00,番禺路秀山路南约5米,31.2005814,121.4297983
3101154201500110,dead,2015-4-4 14:15:00,杨高南路进浦建路南约100米,31.187573,121.525106
3101174201500050,hurt,2015-3-11 20:45:00,叶新公路出松金公路东约100米,31.230416,121.473701
3101137201500040,hurt,2015-2-26 7:45:00,真华路出华灵路南约60米,31.2762773,121.411299
3101137201500040,hurt,2015-3-2 3:30:00,沪翔高速内侧21km约200米,31.230416,121.473701
3101137201500010,damage,2015-1-20 21:45:00,宝杨路进江杨北路(东)西约30米,31.230416,121.473701
3101147201500020,dead,2015-2-12 23:20:00,浏翔公路丰翔路西约20米,31.230416,121.473701
3101155201500070,dead,2015-3-1 15:20:00,南六公路进下盐公路北约100米,31.087941,121.710012
3101124201500050,hurt,2015-3-25 6:35:00,申嘉湖高速南侧39.4km约200米,31.0382072,121.4123691
3101143201500030,dead,2015-3-15 19:10:00,澄浏中路横仓公路北约1米,31.3672585,121.2849358
3101120201500050,dead,2015-3-24 17:16:00,虹梅南路出放鹤路北约30米,31.0836099,121.4390023
3101181201500050,dead,2015-3-4 21:15:00,天辰路进久远路西约10米,31.1999253,121.1129571
3102309201500040,dead,2015-4-2 18:50:00,北沿公路出港沿公路西约1500米,31.611031,121.680259
3101133201500050,hurt,2015-3-3 16:54:00,宝杨路海江一路东约1米,31.395314,121.479588
3101154201500130,dead,2015-4-19 14:21:00,民雷路出秦家港路南约20米,31.250033,121.455711
3101179201500070,hurt,2015-3-20 18:30:00,闵申路进茜浦路东约50米,31.230416,121.473701
3101041201500000,dead,2015-1-7 21:08:00,中山南二路出兆丰路东约5米,31.1861009,121.4529021
3101156201500020,dead,2015-1-13 19:25:00,周祝公路出周园路东约500米,31.230416,121.473701
3101131201500070,dead,2015-4-7 18:47:00,真金路武威东路东约1米,31.276274,121.407402
3101130201400200,dead,2014-11-18 15:34:00,其他路共富一村,31.230416,121.473701
3101157201400590,dead,2014-12-30 19:15:00,施湾二路施新路东约1米,31.1455129,121.7472207
3101087201500020,hurt,2015-4-27 8:49:00,海宁路出乌镇路东约20米,31.250601,121.485914
3101155201500070,dead,2015-3-3 22:30:00,陆家嘴东路进陆家嘴环路西约100米,31.236791,121.5052757
3101179201500090,damage,2015-4-15 13:00:00,香闵路香车路南约10米,31.230416,121.473701
3101146201500020,dead,2015-3-11 11:05:00,上海绕城高速北侧173km约10米,31.3026409,121.6434811
3101200201400200,dead,2014-12-29 14:14:00,航南公路沪杭公路东约1米,31.021149,121.587622
3102306201500020,dead,2015-3-5 9:50:00,北沿公路新海北路东约500米,31.611031,121.680259
3101139201400210,dead,2014-12-26 12:53:00,沪太公路进曹新公路南约600米,31.230416,121.473701
3101126201500020,hurt,2015-2-7 13:04:00,宝南路进七莘路东约300米,31.1514398,121.3589039
3101012201500010,hurt,2015-4-19 23:13:00,斜土路出制造局路西约150米,31.1981292,121.4620064
3101173201500110,hurt,2015-4-27 17:50:00,人民北路进梅家浜路南约100米,31.055145,121.221643
3101162201500020,dead,2015-3-22 16:10:00,松金公路进金张公路南约1米,30.752732,121.312832
3101073201500000,dead,2015-1-17 13:21:00,桃浦路大渡河路东约50米,31.259843,121.394643
3101146201500030,dead,2015-3-15 18:10:00,北周路进外钱公路(西)西约300米,31.399925,121.3317748
3101134201500060,dead,2015-4-2 9:00:00,汶水路真北路东约1米,31.285378,121.4035435
3101099201500000,hurt,2015-1-29 21:23:00,纪念路逸仙路南约00米,31.298317,121.489266
3101208201500010,dead,2015-1-22 20:20:00,奉柘公路进沿钱路西约500米,30.831975,121.484473
3101174201400200,hurt,2014-12-24 11:13:00,车阳路香泾路东南约5米,30.9867428,121.2758486
3101124201500020,dead,2015-2-4 12:43:00,申嘉湖高速南侧34km约50米,31.0382072,121.4123691
3101153201500070,dead,2015-3-8 17:50:00,陈行公路进上南路南约500米,31.1242922,121.5257153
3101135201500090,dead,2015-4-26 10:45:00,刘场路出共康路北约300米,31.320925,121.4305768
3101171201500100,hurt,2015-4-18 20:57:00,刘五公路进古楼公路北约100米,31.230416,121.473701
3101145201500040,hurt,2015-4-3 19:30:00,胜竹路进城北路西约200米,31.39864,121.2439119
3101175201500090,dead,2015-4-11 21:00:00,沈海高速西侧1317km约600米,30.9851542,121.2972822
3101129201500040,hurt,2015-3-22 18:45:00,吴中路古北路东北约0米,31.182915,121.39998
3101129201500020,hurt,2015-1-29 20:51:00,沪青平公路航新路东南约15米,31.1777255,121.3461814
3101131201500070,dead,2015-4-7 20:15:00,友谊路进铁峰路西约50米,31.404014,121.47595
3101172201500080,dead,2015-4-1 8:33:00,松卫北路进北松公路北约250米,31.250033,121.455711
3101159201500060,dead,2015-2-15 4:45:00,大川公路进拱乐路北约200米,31.062075,121.735112
3101184201500060,dead,2015-3-17 18:07:00,白石公路进程鹤路西约200米,31.256897,121.110435
3101158201500110,dead,2015-4-4 21:35:00,蓝天路进红枫路西约200米,31.2404525,121.579759
3101134201500030,dead,2015-2-10 8:42:00,泰和路铁山路路口,31.3658703,121.4672991
3101136201500010,dead,2015-1-20 18:46:00,逸仙路安达路南约1米,31.3320553,121.4922284
3101139201500020,hurt,2015-2-4 10:35:00,真陈路城银路路口,31.3064134,121.3485534
3101065201500020,dead,2015-1-30 15:25:00,巨鹿路富民路东约3米,31.2221113,121.4574243
3101129201500020,dead,2015-2-16 20:51:00,外环高速西侧67km约10米,31.1362846,121.5220557
3101156201500110,dead,2015-3-31 16:10:00,东川公路金海路东约1米,31.230416,121.473701
3101171201500060,dead,2015-3-25 17:40:00,莘砖公路同乐路东约10米,31.0922017,121.3044983
3101138201500060,dead,2015-3-31 14:02:00,盘古路铁力路路口,31.400948,121.462302
3101157201500050,dead,2015-2-9 21:17:00,三三公路出滨果公路东约400米,30.98238,121.78168
3101089201500000,hurt,2015-1-14 14:59:00,浙江北路天潼路北约5米,31.242805,121.476264
3101186201500070,hurt,2015-3-22 14:10:00,崧泽大道嘉松中路东约5米,31.17499,121.195265
3101126201500050,hurt,2015-4-2 17:05:00,龙茗路出平阳路南约80米,31.1452793,121.3845312
3101177201500090,hurt,2015-4-13 20:54:00,莘砖公路高技路西约15米,31.0922017,121.3044983
3101135201500060,dead,2015-3-31 14:24:00,石太路进沪太路东约200米,31.4386689,121.3698236
3101099201500000,hurt,2015-1-30 21:30:00,四平路进吴淞路北约150米,31.274879,121.501481
3101159201500140,dead,2015-4-26 18:35:00,张杨路德平路东约1米,31.24638,121.564521
3101125201500070,hurt,2015-4-28 22:05:00,华翔路进天山西路北约100米,31.1982723,121.3076044
3101204201500030,dead,2015-3-25 7:25:00,奉柘公路星火公路东约1米,30.831975,121.484473
3101148201500030,dead,2015-3-12 18:22:00,曹安公路出米泉路西约200米,31.280595,121.220315
3101133201500050,hurt,2015-3-13 20:14:00,沪太路月罗路东约1米,31.3003082,121.4138162
3101133201500070,hurt,2015-4-3 8:10:00,淞滨支路淞滨路北约200米,31.368846,121.487726
3101083201500000,hurt,2015-1-5 5:42:00,三泉路出保德路北约300米,31.3171282,121.4407341
3101177201500070,dead,2015-3-29 8:32:00,叶新公路思源路西约20米,31.230416,121.473701
3101154201500030,dead,2015-1-24 21:59:00,华东路进龙东大道南约5米,31.230418,121.6738024
3101151201500050,dead,2015-2-6 18:58:00,凌白公路庆利路东约1米,31.231411,121.725627
3101188201500050,dead,2015-2-20 16:50:00,老朱枫公路顾林路东北约18米,31.230416,121.473701
3101123201500040,hurt,2015-3-16 14:05:00,虹梅路出宜山路南约55米,31.168459,121.3986827
3101155201500010,dead,2015-1-5 5:46:00,南芦公路东大公路南约1米,30.906751,121.821723
3101151201500120,dead,2015-4-9 7:46:00,宣黄公路进川南奉公路西约100米,31.022102,121.775909
3101127201500050,hurt,2015-3-24 20:16:00,沪闵路新苗路北约5米,31.230416,121.473701
3102306201500020,dead,2015-2-26 8:30:00,汲浜公路出永北路北约5米,31.542899,121.770546
3101150201500060,dead,2015-2-15 4:20:00,南芦公路出东大公路北约800米,30.906751,121.821723
3101175201500060,hurt,2015-3-10 19:10:00,沈砖公路青天路南约5米,31.230416,121.473701
3101204201400190,dead,2014-12-13 8:13:00,沿钱公路东侧2km约500米,31.230416,121.473701
3101122201500060,dead,2015-4-23 8:52:00,莘松路进沪闵公路西约60米,31.0984783,121.3540084
3101206201500050,dead,2015-4-18 2:50:00,沿钱公路金大公路北约100米,31.230416,121.473701
3101139201500040,dead,2015-2-13 7:38:00,真陈路丰翔路东约1米,31.309921,121.354002
3101122201500030,dead,2015-3-9 8:08:00,剑川路沪闵路南约1米,31.026081,121.418229
3101105201500000,dead,2015-1-25 22:05:00,双阳路出控江路南约200米,31.2803272,121.5329294
3101017201500000,dead,2015-3-13 20:25:00,打浦路隧道通耀路北约5米,31.18799,121.476814
3101153201500050,dead,2015-2-7 11:12:00,高桥江东路港城路北约1米,31.352329,121.560413
3101099201500000,dead,2015-2-2 6:00:00,大连路进长阳路南约50米,31.257938,121.513088
3101152201500080,dead,2015-3-10 10:17:00,张杨北路五莲路东约1米,31.268772,121.58754
3101173201500030,hurt,2015-1-17 17:16:00,沪松公路卖新公路西约5米,31.145199,121.3309478
3101121201500060,hurt,2015-4-15 17:58:00,颛兴东路都会路东约1米,31.0743,121.415272
3101189201500080,dead,2015-4-2 6:08:00,崧泽大道出崧盈路东约600米,31.17499,121.195265
3101171201500060,hurt,2015-3-16 19:12:00,沧泾路出九泾路东约250米,31.1479088,121.2843725
3101171201500040,dead,2015-2-1 19:30:00,莘砖公路出泗砖公路东约20米,31.0922017,121.3044983
3101120201500060,dead,2015-4-20 9:46:00,浦星公路竹园路东约0米,31.250033,121.455711
3101176201500050,hurt,2015-3-5 17:21:00,平阳河路进同乐路东约300米,31.1383091,121.3979358
3101174201500060,hurt,2015-3-20 7:44:00,泗凤公路进刘五公路东约200米,31.230416,121.473701
3101156201500070,dead,2015-3-8 8:45:00,金海路出金穗路西约70米,31.263439,121.638491
